Position Date Time,Longitude,Latitude,Heading,Average Speed
01/01/2023 12:00:00 AM,0.1786927958127299,2.005912803495957,0,0
01/01/2023 12:01:00 AM,0.2552080535965347,1.956716133869143,302,376
01/01/2023 12:02:00 AM,0.1527893907422223,1.9736172810686328,99,429
01/01/2023 12:03:00 AM,0.100846295218464,1.952705203310083,68,231
01/01/2023 12:04:00 AM,0.2108702881227148,1.8690388333314911,307,572
01/01/2023 12:05:00 AM,0.335981406220394,1.9108320511785104,251,546
01/01/2023 12:06:00 AM,0.4011991788414329,1.8510621564480365,312,366
01/01/2023 12:07:00 AM,0.4527814866441759,1.650041670452666,345,859
01/01/2023 12:08:00 AM,0.4886770923564078,1.6285284306477874,300,173
01/01/2023 12:09:00 AM,0.4080574511374463,1.5990500432776695,69,355
01/01/2023 12:10:00 AM,0.4975525263915441,1.616849644303316,258,377
01/01/2023 12:11:00 AM,0.5497611376802745,1.4195763316775154,345,845
01/01/2023 12:12:00 AM,0.4814291319528464,1.432605087570183,100,288
01/01/2023 12:13:00 AM,0.4092671978617854,1.1888239346590497,16,1053
01/01/2023 12:14:00 AM,0.5282388763437404,1.2284187784921423,251,519
01/01/2023 12:15:00 AM,0.4732149454439733,1.189881005929393,54,278
01/01/2023 12:16:00 AM,0.5872250513484655,1.150538596133463,289,499
01/01/2023 12:17:00 AM,0.6815233840450141,1.1086188385216782,293,427
01/01/2023 12:18:00 AM,0.591314039307978,1.1178525141465083,95,375
01/01/2023 12:19:00 AM,0.6627630919212362,1.03951404300133,317,439
01/01/2023 12:20:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:21:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:22:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:23:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:24:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:25:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:26:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:27:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:28:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:29:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:30:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:31:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:32:00 AM,0.6627630919212362,1.03951404300133,0,0
01/01/2023 12:33:00 AM,0.6383153173903136,0.9680899850792536,18,312
01/01/2023 12:34:00 AM,0.733413320853137,0.8679013094623331,316,572
01/01/2023 12:35:00 AM,0.7664899104939875,0.9232901737139296,210,267
01/01/2023 12:36:00 AM,0.9921066553284844,0.8726271622201909,282,957
01/01/2023 12:37:00 AM,1.0588949186686254,0.9935427310271892,208,572
01/01/2023 12:38:00 AM,1.100063200638589,0.9011367339756126,335,419
01/01/2023 12:39:00 AM,1.0458167345290066,0.8158104381116635,32,418
01/01/2023 12:40:00 AM,1.1580977202471363,0.8579064045076423,249,496
01/01/2023 12:41:00 AM,1.3799905642694972,0.8690754583390446,267,920
01/01/2023 12:42:00 AM,1.4023106188436438,0.9470662440054608,195,336
01/01/2023 12:43:00 AM,1.3292692591991964,0.951073478330412,93,303
01/01/2023 12:44:00 AM,1.4714598178057428,0.7326077164955418,326,1079
01/01/2023 12:45:00 AM,1.456492204952262,0.7140082570798741,38,98
01/01/2023 12:46:00 AM,1.5020054519790391,0.9030370676654976,193,805
01/01/2023 12:47:00 AM,1.7157563789369914,0.8219712615346435,290,946
01/01/2023 12:48:00 AM,1.7314673640067046,0.753315595987074,347,291
01/01/2023 12:49:00 AM,1.9288987576388168,0.7688885649842341,265,820
01/01/2023 12:50:00 AM,1.8615895555122748,0.8085162174082938,120,323
01/01/2023 12:51:00 AM,2.0177831852494643,0.7197013962626139,299,744
01/01/2023 12:52:00 AM,2.03222952840371,0.7940761859518815,190,313
01/01/2023 12:53:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 12:54:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 12:55:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 12:56:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 12:57:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 12:58:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 12:59:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 01:00:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 01:01:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 01:02:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 01:03:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 01:04:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 01:05:00 AM,2.03222952840371,0.7940761859518815,0,0
01/01/2023 01:06:00 AM,2.113834020141128,0.8271039701200736,247,364
01/01/2023 01:07:00 AM,1.9537416959544889,0.5884381027189167,33,1190
01/01/2023 01:08:00 AM,1.8418352272133167,0.5541366422074466,72,484
01/01/2023 01:09:00 AM,1.964816925027585,0.7035557142413055,219,801
01/01/2023 01:10:00 AM,1.7869304330169702,0.4877164919744075,39,1158
01/01/2023 01:11:00 AM,1.765495523510698,0.5249379573905328,150,177
